Executavel,ModuloDominio,TipoAcao,NomeVisualOuTexto,CategoriaOrigem,StatusLayout,Fonte,Confianca,ValidacaoPendente
LavSoft,financeiro/caixa,criar/cadastrar,Cadastro de Formas de Pagamento,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro de Grupo de Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro de Grupo de Produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro de Grupo de Servi,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro de Grupo Entradas,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro de Grupos do MiniLav,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Localiza,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Marcas,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro de Marcas dos Grupos de Produtos...,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Material,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Pacotes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Passadeiras,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Prazos (Tabela Pre,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,lavanderia/rol,criar/cadastrar,Cadastro de Prazos de entrega,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Prazos...,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,criar/cadastrar,Cadastro de Produtos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Regioes - Localiza,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Roteiros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Servi,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro de Sub Grupo de Produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Tabela de Pre,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Tecidos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de tipo de tabela,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Tipo Expedi,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,criar/cadastrar,Cadastro de Tipos de Entrada,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Tipos de Tabela,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Transportadoras,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Usu,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Vendedores,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro deTingimento,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro Fatores de Pre,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro Grupo de Produtos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Cadastro Grupo Vendedores,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro Promo,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,CadastroCorTmp,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,CadastroD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,CadastroFlexivel,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,CadastroFlexivelClick,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,CadastroFlexivelH,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,CadastroPadrao,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastros1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastros3,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Calcula valores do Clientes na Base Registro:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Calculando Clientes Novos ...,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Calculando percentual de Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Calculando percentual de Clientes - Pr,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CalEstServico,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,CalPreProduto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CalPreServico,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CalPrxCliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,CalPrxProduto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,Cannot update old values/Lookup information for field '%s' is incomplete,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,Caracteristica do produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,Carrega parametros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,Carregando Array Qde. em estoque. Produto Estoque:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,Carregando Tmp - Produto Pr.:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,Carregando Tmp - Produto:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,CarregaProdutosRol,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,CarregarRestriesdeOutroProduto1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CarregaServicoItens,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,CarregaServicoNovo,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,CB_AcrescFilialCB,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,CB_AcrescFilialCBD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,CB_BloqCadastros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,criar/cadastrar,CB_CoresEntrada,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,criar/cadastrar,"CB_CoresEntrada,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,CB_FlexibilidadeProduto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,lavanderia/rol,abrir/executar,CB_ForcaCorteMeioRol,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,lavanderia/rol,abrir/executar,CB_ForcaCorteMeioRolh,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,CB_GruUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,CB_GruUsuarioExit,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CB_ImpLogoCliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,CB_ImpProdutos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CB_ImpServicos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,lavanderia/rol,abrir/executar,CB_PedeRolCliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,CB_TipUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,CB_TipUsuarioExit,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,CB_TrocaFilial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CB_VerifDadosCliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CB_VerifDadosClientel,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,CEP do Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Chk_ExibeDadosCliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,ChkBox_Servico,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
